ID,CaseNumber,Date,Block,IUCR,PrimaryType,Description,LocationDescription,Arrest,Domestic,Beat,District,Ward,CommunityArea,FBICode,XCoordinate,YCoordinate,Year,UpdatedOn,Latitude,Longitude,Location
11371226,JB337716,07-06-2018 10:30,071XX S YATES BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,334,3,7,43,08B,1145011,1910225,2018,7/13/2018 15:50,41.7652021,-87.56649366,"(41.765202101, -87.566493662)"
11371230,JB337783,07-06-2018 11:10,046XX W NORTH AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,2533,25,37,25,6,1171818,1859432,2018,7/13/2018 15:50,41.90966425,-87.74272882,"(41.909664252, -87.742728815)"
11371244,JB337590,07-06-2018 07:36,068XX S GREEN ST,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,RESIDENCE,TRUE,FALSE,723,7,17,68,15,1174001,1905669,2018,7/13/2018 15:50,41.76973511,-87.64574523,"(41.769735114, -87.645745232)"
11371249,JB337845,07-06-2018 12:05,003XX W CHICAGO AVE,810,THEFT,OVER $500,SIDEWALK,TRUE,FALSE,1831,18,42,8,6,1157423,1894580,2018,7/13/2018 15:50,41.89656522,-87.63636822,"(41.896565217, -87.636368223)"
11371262,JB337898,07-06-2018 12:36,028XX W ROOSEVELT RD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1022,10,24,29,18,1148433,1889039,2018,7/13/2018 15:50,41.86648935,-87.69755799,"(41.866489349, -87.697557991)"
11371274,JB337921,07-06-2018 12:58,042XX W CERMAK RD,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,SIDEWALK,TRUE,FALSE,1013,10,22,29,11,1162886,1950016,2018,7/13/2018 15:50,41.85146212,-87.73070422,"(41.85146212, -87.730704218)"
11371279,JB337886,07-06-2018 12:29,075XX N CLARK ST,820,THEFT,$500 AND UNDER,OTHER,TRUE,FALSE,2422,24,49,1,6,1176222,1905830,2018,7/13/2018 15:50,42.01849603,-87.67594201,"(42.018496028, -87.675942011)"
11371282,JB337919,07-06-2018 12:19,008XX N STATE ST,810,THEFT,OVER $500,STREET,TRUE,FALSE,1833,18,42,8,6,1163715,1915978,2018,7/13/2018 15:50,41.89695721,-87.62820611,"(41.896957209, -87.62820611)"
11371284,JB337810,07-06-2018 11:10,018XX W FULLERTON AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,1931,19,32,7,6,1183351,1861816,2018,7/13/2018 15:50,41.9250769,-87.67385562,"(41.925076902, -87.673855622)"
11371287,JB337770,07-06-2018 11:00,065XX S DREXEL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,FALSE,321,3,20,42,08B,1167094,1858967,2018,7/13/2018 15:50,41.77601625,-87.60339652,"(41.776016248, -87.603396522)"
11371303,JB337911,07-06-2018 12:59,015XX W 69TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,725,7,17,67,18,1167928,1868478,2018,7/13/2018 15:50,41.76856142,-87.66307463,"(41.768561422, -87.663074631)"
11371306,JB337935,07-06-2018 12:43,054XX S LOOMIS BLVD,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,934,9,16,61,24,1156777,1894567,2018,7/13/2018 15:50,41.7946429,-87.65974451,"(41.794642902, -87.65974451)"
11371307,JB337906,07-06-2018 12:47,029XX W ROOSEVELT RD,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),PARK PROPERTY,TRUE,FALSE,1022,10,24,29,18,1172508,1846821,2018,7/13/2018 15:50,41.86646678,-87.69992988,"(41.86646678, -87.699929882)"
11371310,JB337940,07-06-2018 12:58,087XX S HALSTED ST,2026,NARCOTICS,POSS: PCP,STREET,TRUE,FALSE,2223,22,21,71,18,1153994,1897824,2018,7/13/2018 15:50,41.73511375,-87.64358659,"(41.735113754, -87.643586593)"
11371327,JB338004,07-06-2018 13:45,033XX W VAN BUREN ST,1661,GAMBLING,GAME/DICE,STREET,TRUE,FALSE,1134,11,28,27,19,1165033,1865385,2018,7/13/2018 15:50,41.87546023,-87.71005979,"(41.875460231, -87.710059786)"
11371329,JB337900,07-06-2018 12:50,059XX S HONORE ST,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),STREET,TRUE,FALSE,714,7,15,67,18,1179973,1864423,2018,7/13/2018 15:50,41.78621708,-87.67044789,"(41.786217081, -87.670447891)"
11371367,JB337888,07-06-2018 12:25,061XX S DR MARTIN LUTHER KING JR DR,5112,OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,STREET,TRUE,FALSE,313,3,20,42,26,1157125,1894574,2018,7/13/2018 15:50,41.78324812,-87.61570012,"(41.783248124, -87.61570012)"
11371378,JB338014,07-06-2018 13:58,029XX W ROOSEVELT RD,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1135,11,28,29,18,1183056,1848421,2018,7/13/2018 15:50,41.86647894,-87.69865215,"(41.866478936, -87.698652145)"
11371379,JB337887,07-06-2018 12:15,085XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,DEPARTMENT STORE,TRUE,FALSE,632,6,6,44,6,1154198,1899820,2018,7/13/2018 15:50,41.73926587,-87.60489375,"(41.739265865, -87.604893749)"
11371392,JB338096,07-06-2018 14:40,033XX W MADISON ST,460,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,TRUE,FALSE,1123,11,28,27,08B,1145011,1910225,2018,7/13/2018 15:50,41.8809334,-87.70925748,"(41.880933395, -87.709257484)"
11371393,JB338104,07-06-2018 14:58,046XX W NORTH AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,2533,25,37,25,6,1151623,1903389,2018,7/13/2018 15:50,41.90966425,-87.74272882,"(41.909664252, -87.742728815)"
11371400,JB338087,07-06-2018 14:14,005XX N LAWNDALE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,FALSE,1122,11,27,23,18,1165916,1894587,2018,7/13/2018 15:50,41.8907781,-87.71861888,"(41.890778098, -87.718618883)"
11371405,JB338024,07-06-2018 13:39,012XX S ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1233,12,2,28,6,1177182,1852624,2018,7/13/2018 15:50,41.86633173,-87.66637917,"(41.866331725, -87.666379171)"
11371407,JB338084,07-06-2018 14:12,0000X W 79TH ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,623,6,17,44,18,1149512,1899355,2018,7/13/2018 15:50,41.75093383,-87.62628838,"(41.75093383, -87.626288377)"
11371410,JB338129,07-06-2018 15:07,040XX W MONROE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,1115,11,28,26,18,1152382,1889045,2018,7/13/2018 15:50,41.8797496,-87.72647634,"(41.8797496, -87.726476343)"
11371412,JB338153,07-06-2018 15:12,022XX S MILLARD AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,1013,10,22,30,24,1183652,1851166,2018,7/13/2018 15:50,41.85140162,-87.71621017,"(41.851401622, -87.716210168)"
11371425,JB338071,07-06-2018 14:56,081XX S DREXEL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,631,6,8,44,15,1194335,1853075,2018,7/13/2018 15:50,41.74678458,-87.60262473,"(41.746784577, -87.602624733)"
11371430,JB338260,07-06-2018 16:21,025XX E 79TH ST,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,SIDEWALK,TRUE,FALSE,421,4,7,43,26,1177226,1852623,2018,7/13/2018 15:50,41.75176741,-87.56341761,"(41.751767411, -87.563417608)"
11371433,JB338202,07-06-2018 15:24,0000X W 79TH ST,1330,CRIMINAL TRESPASS,TO LAND,APPLIANCE STORE,TRUE,FALSE,623,6,17,44,26,1150547,1906060,2018,7/13/2018 15:50,41.75093009,-87.62612717,"(41.750930093, -87.626127171)"
11371436,JB338079,07-06-2018 14:51,009XX N AVERS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1112,11,27,23,15,1151445,1894268,2018,7/13/2018 15:50,41.89812868,-87.72250068,"(41.898128681, -87.722500679)"
11371438,JB338266,07-06-2018 16:30,012XX S INDEPENDENCE BLVD,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,1011,10,24,29,18,1173601,1821768,2018,7/13/2018 15:50,41.86575258,-87.71951216,"(41.865752579, -87.719512158)"
11371456,JB338182,07-06-2018 12:44,125XX S EMERALD AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,TRUE,FALSE,523,5,34,53,11,1179489,1879516,2018,7/13/2018 15:50,41.66634045,-87.64032086,"(41.666340446, -87.640320856)"
11371466,JB338229,07-06-2018 16:30,038XX S DR MARTIN LUTHER KING JR DR,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,212,2,4,35,6,1142386,1899684,2018,7/13/2018 15:50,41.82467571,-87.61701343,"(41.824675709, -87.617013434)"
11371467,JB338198,07-06-2018 14:59,0000X N LECLAIRE AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,1533,15,28,25,18,1189944,1857938,2018,7/13/2018 15:50,41.88078771,-87.75263416,"(41.880787705, -87.752634158)"
11371477,JB338105,07-06-2018 05:30,071XX S BENNETT AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,TRUE,TRUE,324,3,5,43,04B,1141960,1900001,2018,7/13/2018 15:50,41.7652186,-87.57935212,"(41.7652186, -87.57935212)"
11371491,JB338314,07-06-2018 16:57,051XX W WASHINGTON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1533,15,28,25,18,1175826,1871120,2018,7/13/2018 15:50,41.88166549,-87.75419056,"(41.881665492, -87.754190562)"
11371492,JB338313,07-06-2018 15:00,051XX S WENTWORTH AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,JAIL / LOCK-UP FACILITY,TRUE,FALSE,225,2,3,37,18,1156388,1894558,2018,7/13/2018 15:50,41.80171934,-87.63070362,"(41.80171934, -87.630703621)"
11371528,JB338113,07-06-2018 14:14,030XX W ROOSEVELT RD,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,1134,11,28,29,18,1137856,1905617,2018,7/13/2018 15:50,41.86644995,-87.70135819,"(41.86644995, -87.701358189)"
11371531,JB338269,07-06-2018 16:17,009XX N MASSASOIT AVE,460,BATTERY,SIMPLE,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1511,15,29,25,08B,1177309,1900530,2018,7/13/2018 15:50,41.89715153,-87.76912497,"(41.897151525, -87.769124965)"
11371532,JB337980,07-06-2018 13:50,0000X N MICHIGAN AVE,850,THEFT,ATTEMPT THEFT,RESTAURANT,TRUE,FALSE,112,1,42,32,6,1162169,1878783,2018,7/13/2018 15:50,41.88238916,-87.62437461,"(41.882389156, -87.624374606)"
11371547,JB338399,07-06-2018 18:10,022XX W PERSHING RD,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,PARK PROPERTY,TRUE,FALSE,912,9,11,59,22,1177303,1905177,2018,7/13/2018 15:50,41.82304296,-87.68057571,"(41.823042962, -87.68057571)"
11371555,JB338118,07-06-2018 14:15,007XX N MICHIGAN AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1834,18,42,8,6,1176766,1852607,2018,7/13/2018 15:50,41.8951409,-87.62425563,"(41.895140898, -87.624255632)"
11371557,JB338163,07-06-2018 15:32,001XX W 79TH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,623,6,17,69,6,1165058,1871534,2018,7/13/2018 15:50,41.75089655,-87.62781331,"(41.75089655, -87.627813307)"
11371559,JB338427,07-06-2018 17:44,018XX W 50TH ST,554,ASSAULT,AGG PO HANDS NO/MIN INJURY,PARK PROPERTY,TRUE,FALSE,931,9,16,61,08A,1165916,1894587,2018,7/13/2018 15:50,41.80309016,-87.67018231,"(41.803090162, -87.670182311)"
11371561,JB338296,07-06-2018 17:07,012XX S ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1233,12,2,28,6,1154272,1888512,2018,7/13/2018 15:50,41.86633173,-87.66637917,"(41.866331725, -87.666379171)"
11371591,JB338472,07-06-2018 18:43,033XX W 23RD ST,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,1024,10,22,30,18,1150573,1905239,2018,7/13/2018 15:50,41.84990153,-87.70928759,"(41.849901525, -87.709287594)"
11371592,JB338474,07-06-2018 18:30,008XX N AVERS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1112,11,27,23,18,1195220,1843804,2018,7/13/2018 15:50,41.89587527,-87.72242665,"(41.895875266, -87.722426654)"
11371596,JB338148,07-06-2018 15:39,026XX E 93RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,423,4,7,48,15,1176352,1900927,2018,7/13/2018 15:50,41.72630524,-87.56047966,"(41.726305238, -87.560479659)"
11371598,JB338332,07-06-2018 16:51,001XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,26,1171721,1920469,2018,7/13/2018 15:50,41.88350019,-87.6278767,"(41.883500187, -87.627876698)"
11371599,JB338352,07-06-2018 15:57,030XX N BROADWAY,820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,TRUE,FALSE,1934,19,44,6,6,1174659,1819510,2018,7/13/2018 15:50,41.93722767,-87.64430547,"(41.937227668, -87.644305471)"
11371620,JB338432,07-06-2018 17:07,128XX S WALLACE ST,553,ASSAULT,AGGRAVATED PO: OTHER DANG WEAP,STREET,TRUE,FALSE,523,5,9,53,04A,1178312,1828540,2018,7/13/2018 15:50,41.66012071,-87.63651573,"(41.660120707, -87.636515729)"
11371621,JB338537,07-06-2018 19:15,115XX S STATE ST,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,VEHICLE NON-COMMERCIAL,TRUE,FALSE,532,5,9,53,26,1153446,1901461,2018,7/13/2018 15:50,41.6848186,-87.62287582,"(41.684818598, -87.622875816)"
11371625,JB338175,07-06-2018 15:35,034XX W WALNUT ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,1123,11,28,27,15,1147446,1898983,2018,7/13/2018 15:50,41.88545144,-87.71197516,"(41.88545144, -87.711975161)"
11371633,JB338449,07-06-2018 18:01,043XX W WILCOX ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,TRUE,FALSE,1115,11,28,26,15,1166281,1856102,2018,7/13/2018 15:50,41.87876863,-87.73407202,"(41.878768626, -87.734072016)"
11371667,JB338452,07-06-2018 18:00,073XX S PAULINA ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENTIAL YARD (FRONT/BACK),TRUE,TRUE,735,7,17,67,04A,1177308,1900551,2018,7/13/2018 15:50,41.76071682,-87.66613614,"(41.760716823, -87.666136141)"
11371670,JB338400,07-06-2018 17:30,0000X N MICHIGAN AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,PARK PROPERTY,TRUE,FALSE,114,1,42,32,08B,1200206,1844421,2018,7/13/2018 15:50,41.8824468,-87.62437764,"(41.882446804, -87.624377641)"
11371677,JB338481,07-06-2018 18:09,092XX S EWING AVE,1330,CRIMINAL TRESPASS,TO LAND,CONSTRUCTION SITE,TRUE,FALSE,424,4,10,46,26,1175051,1860520,2018,7/13/2018 15:50,41.72787404,-87.54219516,"(41.72787404, -87.54219516)"
11371681,JB338431,07-06-2018 17:17,003XX W MARQUETTE RD,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,722,7,6,68,26,1137408,1904749,2018,7/13/2018 15:50,41.77264917,-87.63386209,"(41.772649172, -87.633862087)"
11371701,JB338511,07-06-2018 19:06,058XX W CHICAGO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,1511,15,29,25,15,1166449,1874050,2018,7/13/2018 15:50,41.8947777,-87.77079134,"(41.894777696, -87.770791335)"
11371705,JB338228,07-06-2018 15:04,046XX S ASHLAND AVE,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,TRUE,FALSE,924,9,3,61,7,1178364,1847333,2018,7/13/2018 15:50,41.80996479,-87.66500911,"(41.80996479, -87.665009109)"
11371706,JB338405,07-06-2018 18:07,0000X E 87TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,632,6,6,44,08B,1141222,1904500,2018,7/13/2018 15:50,41.73638796,-87.62211723,"(41.736387958, -87.622117228)"
11371708,JB338578,07-06-2018 18:50,007XX N LATROBE AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1524,15,28,25,18,1186396,1850882,2018,7/13/2018 15:50,41.89402494,-87.75678952,"(41.894024935, -87.756789517)"
11371712,JB338561,07-06-2018 19:20,013XX E 82ND ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,TRUE,FALSE,411,4,8,45,26,1147569,1898335,2018,7/13/2018 15:50,41.74594087,-87.59257911,"(41.745940869, -87.592579108)"
11371713,JB338617,07-06-2018 20:40,043XX W JACKSON BLVD,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,ALLEY,TRUE,FALSE,1131,11,28,26,18,1175319,1876903,2018,7/13/2018 15:50,41.87698808,-87.73363701,"(41.876988081, -87.733637005)"
11371714,JB338534,07-06-2018 19:43,042XX S WELLS ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,925,9,3,37,15,1179489,1879516,2018,7/13/2018 15:50,41.81759979,-87.63239,"(41.817599792, -87.632389996)"
11371722,JB338557,07-06-2018 19:40,038XX S DR MARTIN LUTHER KING JR DR,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,212,2,4,35,6,1176648,1840947,2018,7/13/2018 15:50,41.82467571,-87.61701343,"(41.824675709, -87.617013434)"
11371733,JB338509,07-06-2018 18:00,096XX S WENTWORTH AVE,560,ASSAULT,SIMPLE,STREET,TRUE,FALSE,511,5,21,49,08A,1183263,1853124,2018,7/13/2018 15:50,41.71890268,-87.62859558,"(41.71890268, -87.628595583)"
11371740,JB338503,07-06-2018 18:57,078XX S MARYLAND AVE,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,624,6,6,69,08B,1151904,1894149,2018,7/13/2018 15:50,41.75216659,-87.6039893,"(41.752166592, -87.603989296)"
11371741,JB338547,07-06-2018 19:13,012XX S LAWNDALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,1011,10,24,29,15,1178039,1854371,2018,7/13/2018 15:50,41.86541701,-87.71783026,"(41.865417011, -87.717830262)"
11371751,JB338612,07-06-2018 20:22,076XX S WABASH AVE,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,TRUE,FALSE,623,6,6,69,18,1152254,1893544,2018,7/13/2018 15:50,41.75570843,-87.62309508,"(41.75570843, -87.623095082)"
11371752,JB338632,07-06-2018 21:06,013XX S MILLARD AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1011,10,24,29,18,1172568,1852485,2018,7/13/2018 15:50,41.86374993,-87.71656135,"(41.863749929, -87.716561346)"
11371753,JB338631,07-06-2018 20:47,007XX W 79TH ST,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,621,6,17,71,08B,1147176,1912936,2018,7/13/2018 15:50,41.7506552,-87.64320036,"(41.750655199, -87.643200361)"
11371758,JB338565,07-06-2018 19:15,043XX W ARMITAGE AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,2522,25,30,20,26,1153597,1904088,2018,7/13/2018 15:50,41.91706232,-87.73470593,"(41.917062324, -87.734705934)"
11371762,JB338407,07-06-2018 16:34,006XX N HOMAN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1121,11,27,23,18,1164448,1858244,2018,7/13/2018 15:50,41.89265719,-87.71135073,"(41.892657188, -87.711350732)"
11371770,JB338687,07-06-2018 21:37,019XX W 70TH ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,735,7,17,67,18,1168060,1924585,2018,7/13/2018 15:50,41.76663359,-87.67279391,"(41.766633585, -87.672793908)"
11371773,JB338613,07-06-2018 18:00,036XX N CLARK ST,460,BATTERY,SIMPLE,BAR OR TAVERN,TRUE,FALSE,1923,19,44,6,08B,1149880,1894990,2018,7/13/2018 15:50,41.94860211,-87.6576409,"(41.948602111, -87.657640897)"
11371778,JB338680,07-06-2018 21:35,011XX S PULASKI RD,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1132,11,24,29,18,1170645,1913217,2018,7/13/2018 15:50,41.86776439,-87.72523864,"(41.867764394, -87.725238637)"
11371779,JB338598,07-06-2018 20:15,019XX N HALSTED ST,460,BATTERY,SIMPLE,BAR OR TAVERN,TRUE,FALSE,1813,18,43,7,08B,1143749,1928493,2018,7/13/2018 15:50,41.91735151,-87.64847279,"(41.917351505, -87.648472787)"
11371783,JB338702,07-06-2018 21:46,047XX W PENSACOLA AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,1722,17,45,16,18,1156535,1894870,2018,7/13/2018 15:50,41.95981714,-87.74690588,"(41.959817144, -87.746905879)"
11371784,JB338545,07-06-2018 19:25,011XX S SACRAMENTO BLVD,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,1134,11,28,29,18,1166985,1841705,2018,7/13/2018 15:50,41.86730314,-87.7008101,"(41.86730314, -87.700810096)"
11371790,JB338715,07-06-2018 21:30,016XX W 95TH ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2213,22,21,73,26,1175884,1835298,2018,7/13/2018 15:50,41.72119436,-87.66396637,"(41.721194359, -87.663966368)"
11371791,JB338674,07-06-2018 21:30,003XX W 105TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,SIDEWALK,TRUE,FALSE,512,5,34,49,26,1188061,1844044,2018,7/13/2018 15:50,41.70341816,-87.63156248,"(41.703418158, -87.631562476)"
11371792,JB338699,07-06-2018 21:29,092XX S HARPER AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,413,4,8,48,24,1136487,1907045,2018,7/13/2018 15:50,41.72713721,-87.58669566,"(41.727137211, -87.586695663)"
11371812,JB338735,07-06-2018 22:08,011XX N MASON AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,1511,15,29,25,24,1178406,1825585,2018,7/13/2018 15:50,41.90109473,-87.774119,"(41.901094731, -87.774119002)"
11371823,JB338749,07-06-2018 21:25,119XX S STATE ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,522,5,9,53,24,1149473,1886164,2018,7/13/2018 15:50,41.67670751,-87.62262094,"(41.676707508, -87.622620942)"
11371827,JB338752,07-06-2018 21:59,026XX S KARLOV AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,TRUE,FALSE,1031,10,22,30,18,1144798,1897934,2018,7/13/2018 15:50,41.84355266,-87.72696164,"(41.843552662, -87.726961639)"
11371832,JB338742,07-06-2018 21:45,047XX W GLADYS AVE,2016,NARCOTICS,MANU/DELIVER:PCP,SIDEWALK,TRUE,FALSE,1131,11,24,25,18,1149288,1916672,2018,7/13/2018 15:50,41.87594037,-87.74382152,"(41.875940367, -87.743821518)"
11371855,JB338698,07-06-2018 21:30,025XX N PULASKI RD,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,2524,25,30,22,18,1153284,1903439,2018,7/13/2018 15:50,41.92727354,-87.7268493,"(41.927273535, -87.726849302)"
11371860,JB338786,07-06-2018 22:42,005XX N TRUMBULL AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,1121,11,27,23,24,1151276,1903921,2018,7/13/2018 15:50,41.89088249,-87.71251751,"(41.890882488, -87.712517508)"
11371862,JB338748,07-06-2018 22:22,006XX N RIDGEWAY AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,TRUE,FALSE,1122,11,27,23,18,1156265,1915997,2018,7/13/2018 15:50,41.89224478,-87.71987928,"(41.892244775, -87.719879279)"
11371865,JB338713,07-06-2018 21:57,024XX N MILWAUKEE AVE,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,1414,14,35,22,08B,1171215,1845454,2018,7/13/2018 15:50,41.925283,-87.70122988,"(41.925283003, -87.701229882)"
11371866,JB338763,07-06-2018 22:31,089XX S MORGAN ST,2021,NARCOTICS,POSS: BARBITUATES,STREET,TRUE,FALSE,2222,22,21,73,18,1154948,1892216,2018,7/13/2018 15:50,41.73139085,-87.64836346,"(41.731390853, -87.648363464)"
11371867,JB338726,07-06-2018 20:00,015XX S SAWYER AVE,2016,NARCOTICS,MANU/DELIVER:PCP,SIDEWALK,TRUE,FALSE,1022,10,24,29,18,1149247,1894042,2018,7/13/2018 15:50,41.86005221,-87.70670735,"(41.860052214, -87.70670735)"
11371869,JB338745,07-06-2018 21:50,012XX S KARLOV AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,TRUE,FALSE,1011,10,24,29,26,1141972,1899534,2018,7/13/2018 15:50,41.86517525,-87.72758707,"(41.865175251, -87.727587068)"
11371871,JB338760,07-06-2018 22:39,051XX W MADISON ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,TRUE,FALSE,1533,15,28,25,18,1163924,1869433,2018,7/13/2018 15:50,41.88038376,-87.75415807,"(41.880383764, -87.754158071)"
11371877,JB338723,07-06-2018 22:07,053XX S DAMEN AVE,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,932,9,16,61,18,1193225,1853542,2018,7/13/2018 15:50,41.7973487,-87.67440029,"(41.797348695, -87.674400294)"
11371886,JB338540,07-06-2018 19:13,078XX S OGLESBY AVE,1479,CONCEALED CARRY LICENSE VIOLATION,ARMED WHILE UNDER THE INFLUENCE,STREET,TRUE,FALSE,414,4,7,43,15,1190777,1858141,2018,7/13/2018 15:50,41.75307608,-87.56746993,"(41.753076082, -87.567469931)"
